Time, Fraction, Decimal ID, Hexadecimal ID, Power
44972.9954398,  0.79331, 15992,  3E78,    34
44973.4389005,  0.50301, 58119,  E307,    33
44974.0324306,  0.78527,  7482,  1D3A,    69
44974.1697917,  0.49675, 51282,  C852,    70
44974.3184606,  0.63981, 17543,  4487,    32
44974.6930671,  0.53433, 17441,  4421,    34
44975.0495255,  0.63815, 15424,  3C40,    48
44975.2183565,  0.18261, 49921,  C301,    34
44975.8537384,  0.39492,  2269,   8DD,    76
44975.9246759,  0.26155, 14732,  398C,    33
44975.9467361,  0.85408, 15992,  3E78,    76
44975.9669907,  0.18636, 15424,  3C40,    32
44975.9705903,  0.99882, 59160,  E718,    34
44976.2547338,  0.71901, 44510,  ADDE,    74
44976.3919329,  0.53282, 42476,  A5EC,    36
44976.4381250,  0.60787, 15992,  3E78,    32
44976.9219792,  0.65815, 51282,  C852,    62
44977.1023843,  0.36254, 58119,  E307,    34
44977.1131713,  0.94401, 25110,  6216,    75
44977.2737500,  0.22653, 59160,  E718,    41
44977.5540046,  0.11801, 15424,  3C40,    33
44977.5735995,  0.66038, 63381,  F795,    32
44977.8727083,  0.63880, 58119,  E307,    40
44978.0376157,  0.19404, 60537,  EC79,    30
44978.0715509,  0.08474, 14732,  398C,    43
44978.6712269,  0.78436,  7482,  1D3A,    33
44979.1339236,  0.77133, 54254,  D3EE,    32
44979.3618519,  0.44541, 27586,  6BC2,    31
44979.5497454,  0.67007, 15992,  3E78,    32
44979.8347801,  0.60096, 49921,  C301,    76
44979.9466319,  0.15033, 25150,  623E,    33
44980.2083218,  0.33595, 25485,  638D,    32
44980.2851620,  0.13442, 19046,  4A66,    36
44980.5475926,  0.32265, 60537,  EC79,    75
44980.7705787,  0.93868,   105,    69,    69
44980.8006250,  0.51261, 49678,  C20E,    76
44980.9187500,  0.14599, 58119,  E307,    52
44980.9191551,  0.99801, 58119,  E307,    34
44981.1233218,  0.47851, 25485,  638D,    32
44981.4232755,  0.84455, 17262,  436E,    73
44981.4847222,  0.97550,  4735,  127F,    33
44981.6886111,  0.22574, 42476,  A5EC,    32
44981.7394329,  0.08393, 15424,  3C40,    88
44981.7669907,  0.79804, 14732,  398C,    41
44981.7913773,  0.76199, 15424,  3C40,    36
44981.9925694,  0.22788,  2269,   8DD,    32
44981.9928356,  0.72863, 44510,  ADDE,    40
44982.1320370,  0.48007,   105,    69,    42
44982.5489815,  0.06110, 51282,  C852,    33
44982.5981713,  0.66779, 49921,  C301,    76
44982.6915741,  0.13161,  4735,  127F,    33
44983.0865856,  0.91478, 25485,  638D,    32
44983.2443981,  0.41227, 30639,  77AF,    76
44983.2548380,  0.58380, 25485,  638D,    35
44983.4585417,  0.35901, 41555,  A253,    76
44983.6375231,  0.89934, 30639,  77AF,    76
44983.7265972,  0.94504, 15992,  3E78,    61
44983.9122222,  0.37485,  7482,  1D3A,    74
44983.9689005,  0.88754, 17543,  4487,    60
44984.6753588,  0.66686,  4735,  127F,    34
44984.7762731,  0.94295,   586,   24A,    33
44984.9363079,  0.51230, 30687,  77DF,    70
44984.9948611,  0.16404, 35587,  8B03,    74
44985.3633333,  0.67821, 49921,  C301,    34
44985.4210532,  0.02851, 49678,  C20E,    32
44985.5085069,  0.70147, 19046,  4A66,    32
44985.5924190,  0.96623, 42476,  A5EC,    76
44985.8468056,  0.18929, 49921,  C301,    33
44985.8715972,  0.36033, 14732,  398C,    76
44985.9650231,  0.01930, 49921,  C301,    33
44986.0153935,  0.70747, 49921,  C301,    60
44986.2354745,  0.98133, 14732,  398C,    76
44986.5706944,  0.41971, 16725,  4155,    76
44986.6257407,  0.73209, 35587,  8B03,    68
44986.9517361,  0.76699, 49921,  C301,    29
44987.5595833,  0.94883, 61965,  F20D,    37
44988.4371412,  0.87412, 54254,  D3EE,    41
44988.4804977,  0.60700, 60537,  EC79,    33
44989.2647917,  0.08383,  2269,   8DD,    34
44989.2664005,  0.44097,  7482,  1D3A,    73
44989.2728009,  0.17901, 14732,  398C,    32
44989.3075810,  0.30917, 25822,  64DE,    32
44990.1218287,  0.51583, 44510,  ADDE,    51
