Time, Fraction, Decimal ID, Hexadecimal ID, Power
44889.6943519,  0.44025, 53926,  D2A6,    25
44889.7736111,  0.11786,  2269,   8DD,    43
44889.7744792,  0.47772, 17441,  4421,    19
44889.9974769,  0.90748, 51282,  C852,    44
44890.4151157,  0.32448, 49453,  C12D,    37
44890.7027431,  0.99585, 47829,  BAD5,    33
44890.7865509,  0.70790,   105,    69,    25
44890.8225926,  0.97269, 36201,  8D69,    19
44890.8468519,  0.51468, 62357,  F395,    25
44891.1162037,  0.86123, 30687,  77DF,    36
44891.2167245,  0.29688, 44510,  ADDE,    37
44891.2320949,  0.34867, 61965,  F20D,    37
44891.5890856,  0.02741, 10970,  2ADA,    19
44891.5910301,  0.95099, 63381,  F795,    25
44891.8368171,  0.99071, 16725,  4155,    34
44891.8949421,  0.68908, 47829,  BAD5,    24
44892.0588079,  0.74781, 21757,  54FD,    37
44892.0691898,  0.68759, 44510,  ADDE,    43
44892.3623380,  0.28346, 27586,  6BC2,    37
44892.4070370,  0.55977, 34989,  88AD,    25
44893.0345718,  0.77229, 47829,  BAD5,    18
44893.4778819,  0.62951, 10970,  2ADA,    18
44893.5153356,  0.19939, 16725,  4155,    18
44893.7732755,  0.86731, 58119,  E307,    19
44893.9258102,  0.32033,  7482,  1D3A,    37
44893.9302315,  0.14174, 16725,  4155,    19
44893.9558912,  0.77210, 36201,  8D69,    37
44893.9562616,  0.99873, 36201,  8D69,    18
44894.0215394,  0.79903, 11596,  2D4C,    19
44894.4735995,  0.25233, 10970,  2ADA,    31
44894.8760648,  0.87868, 34989,  88AD,    25
44894.9476620,  0.15708, 16725,  4155,    24
44894.9832523,  0.98632, 47829,  BAD5,    36
44895.2546181,  0.36773, 42476,  A5EC,    18
44895.3837269,  0.01286, 36201,  8D69,    37
44895.6345255,  0.08405, 44510,  ADDE,    27
44895.7300347,  0.69374, 47829,  BAD5,    23
44895.9982639,  0.30816, 35587,  8B03,    23
44896.3526736,  0.82617, 47829,  BAD5,    25
44896.4298958,  0.55029, 51282,  C852,    24
44896.6536458,  0.10150, 26734,  686E,    18
44896.6803356,  0.98392, 10970,  2ADA,    36
44896.8836227,  0.88254, 10970,  2ADA,    19
44896.9699884,  0.78223, 29365,  72B5,    24
44897.0393171,  0.16233, 42185,  A4C9,    36
44897.0398843,  0.41700, 42185,  A4C9,    36
44897.4267245,  0.61166, 10970,  2ADA,    18
44897.8219097,  0.88310, 15424,  3C40,    18
44898.1035185,  0.06569, 44510,  ADDE,    19
44898.1589931,  0.13529, 29365,  72B5,    18
44898.1991435,  0.93825, 49921,  C301,    19
44898.3604514,  0.43125, 17722,  453A,    16
44898.5414468,  0.42403, 51282,  C852,    36
44898.5667940,  0.31219, 51282,  C852,    36
44898.7884838,  0.64343, 49921,  C301,    23
44898.8494213,  0.20181, 47829,  BAD5,    36
44898.8598611,  0.91581, 60570,  EC9A,    18
44899.0640972,  0.90503, 49678,  C20E,    18
44899.2484722,  0.36314, 27586,  6BC2,    19
44899.3711806,  0.79339, 25150,  623E,    29
44899.4092245,  0.29705, 42476,  A5EC,    37
44899.4385880,  0.23030, 51282,  C852,    25
44899.7137616,  0.28380,  2269,   8DD,    37
44899.8287963,  0.99647, 49453,  C12D,    22
44899.8389583,  0.94528, 17441,  4421,    19
44899.8631366,  0.12106, 25822,  64DE,    31
44899.8955671,  0.01066,  2269,   8DD,    18
44900.0437847,  0.78520, 58535,  E4A7,    19
44900.1236343,  0.22116, 27586,  6BC2,    37
44900.1395486,  0.28879, 62357,  F395,    18
44900.3134259,  0.05388, 36201,  8D69,    37
44900.3219560,  0.83491,   586,   24A,    26
44900.3235532,  0.18036, 53926,  D2A6,    19
44900.4308102,  0.37361, 61965,  F20D,    25
44900.6371296,  0.54285, 55827,  DA13,    35
44900.8160764,  0.41978, 10970,  2ADA,    18
44901.2157292,  0.56419, 29365,  72B5,    32
44901.4171412,  0.02518,  9373,  249D,    27
44901.7055671,  0.25063, 28072,  6DA8,    42
44901.7796875,  0.41680, 21757,  54FD,    36
44901.9850231,  0.63254, 44510,  ADDE,    27
44902.0152662,  0.22778, 15992,  3E78,    19
44902.2992477,  0.95337,  4735,  127F,    37
44902.5004167,  0.81124, 42476,  A5EC,    37
44902.7738889,  0.98589, 62357,  F395,    34
44903.3191435,  0.67783, 49678,  C20E,    24
44903.3804514,  0.55461, 27586,  6BC2,    18
44903.7789815,  0.67727, 17441,  4421,    18
44903.8325463,  0.79031, 34989,  88AD,    35
44903.8402083,  0.31229, 44510,  ADDE,    18
44903.9115972,  0.72407, 55827,  DA13,    18
44903.9170718,  0.31723, 21757,  54FD,    24
44904.1174769,  0.71258,  2269,   8DD,    19
44904.3759722,  0.71241, 25110,  6216,    27
44904.6462269,  0.20945, 36201,  8D69,    18
44904.7004514,  0.34226, 44510,  ADDE,    24
